,Response_Date,Day,Response_Time,Week,Time_Bucket,Agency_Type,Incident_Type,Problem,Cross_Street_Inter,Latitude,Longitude,Primary Police Dept,Place Name Census,General_Location
139,2022-01-30,Sunday,02:51,4,1,Law Enforcement,B-Bravo-Law,Traffic Stop,E Gorham St  at  N Livingston St,43.08385,-89.378819,MADC-Madison City,Madison,Outside
140,2022-01-30,Sunday,03:44,4,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
141,2022-01-30,Sunday,08:52,4,3,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
142,2022-01-30,Sunday,20:54,4,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
143,2022-01-30,Sunday,21:50,4,6,Law Enforcement,O-Omega-Law,Information (Law),I90 WB at Milky Way,43.101654,-89.285674,MADC-Madison City,Madison,Outside
144,2022-01-30,Sunday,23:53,4,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Lakewood Gardens Cir,43.097273,-89.363988,MADT-Madison Town,Madison,Outside
145,2022-01-31,Monday,00:52,5,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
146,2022-01-31,Monday,06:55,5,2,Law Enforcement,D-Delta-Law,Alarm,Cambridge Ct at Cambridge Rd,43.105895,-89.367846,MAPV-Maple Bluff Village,Maple Bluff,Interior
147,2022-01-31,Monday,11:30,5,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Farwell Dr at Newcastle Way,43.113867,-89.373646,MAPV-Maple Bluff Village,Maple Bluff,Interior
148,2022-02-01,Tuesday,18:15,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  Marston Ave,43.086974,-89.372605,MADC-Madison City,Madison,Outside
149,2022-02-01,Tuesday,19:20,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,E Gorham St  at  Wisconsin Ave,43.077487,-89.387841,MADC-Madison City,Madison,Outside
150,2022-02-01,Tuesday,20:46,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N First St  at  E Dayton St,43.093641,-89.361364,MADC-Madison City,Madison,Outside
151,2022-02-01,Tuesday,21:00,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  Marston Ave,43.086974,-89.372605,MADC-Madison City,Madison,Outside
152,2022-02-01,Tuesday,22:41,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Aberg Ave  at  Shopko Dr,43.110771,-89.346908,MADC-Madison City,Madison,Outside
153,2022-02-01,Tuesday,22:56,5,6,Law Enforcement,B-Bravo-Law,Arrested Adult,Commercial Ave  at  Scofield St,43.106826,-89.352488,MADC-Madison City,Madison,Outside
154,2022-02-02,Wednesday,02:44,5,1,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
155,2022-02-02,Wednesday,11:37,5,3,Ems Fire,10 Deltas,10D4-Chestpain/Clammy,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
156,2022-02-02,Wednesday,11:38,5,3,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
157,2022-02-02,Wednesday,17:50,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Marston Ave,43.090012,-89.368416,MADC-Madison City,Madison,Outside
158,2022-02-02,Wednesday,18:13,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
159,2022-02-02,Wednesday,19:11,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Kensington Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
160,2022-02-02,Wednesday,19:24,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Bayside Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
161,2022-02-02,Wednesday,20:48,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
162,2022-02-03,Thursday,00:17,5,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
163,2022-02-03,Thursday,02:17,5,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Maher Ave  at  Dempsey Rd,43.079992,-89.316172,MADC-Madison City,Madison,Outside
164,2022-02-03,Thursday,18:56,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
165,2022-02-03,Thursday,19:06,5,5,Law Enforcement,O-Omega-Law,Information (Law),Commercial Ave  at  N Oak St,43.106764,-89.342843,MADC-Madison City,Madison,Outside
166,2022-02-03,Thursday,19:16,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
167,2022-02-03,Thursday,20:11,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Butternut Rd  at  Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
168,2022-02-04,Friday,00:42,5,1,Law Enforcement,C-Charlie-Law,Check Property,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
169,2022-02-04,Friday,02:50,5,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Johnson St  at  Fordem Ave,43.093294,-89.363614,MADC-Madison City,Madison,Outside
170,2022-02-04,Friday,07:06,5,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Newcastle Way,43.113867,-89.373646,MAPV-Maple Bluff Village,Maple Bluff,Interior
171,2022-02-04,Friday,15:32,5,4,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Erie Ct,43.103358,-89.363992,MAPV-Maple Bluff Village,Maple Bluff,Edge
172,2022-02-04,Friday,17:22,5,5,Law Enforcement,O-Omega-Law,Information (Law),Menomonie Ln at Burning Wood Way,43.155314,-89.374652,MADC-Madison City,Madison,Outside
173,2022-02-04,Friday,22:48,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
174,2022-02-04,Friday,23:50,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Huxley St  at  Aberg Ave,43.114205,-89.359141,MADC-Madison City,Madison,Outside
175,2022-02-05,Saturday,00:50,5,1,Law Enforcement,C-Charlie-Law,Intoxicated Driver,N Sherman Ave  at  Michigan Ct,43.105076,-89.363942,MAPV-Maple Bluff Village,Maple Bluff,Edge
176,2022-02-05,Saturday,00:56,5,1,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Burrows Rd  at  Sherman Ave,43.10274,-89.364376,MAPV-Maple Bluff Village,Maple Bluff,Edge
177,2022-02-05,Saturday,15:44,5,4,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
178,2022-02-05,Saturday,20:28,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Roxbury Rd at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
179,2022-02-06,Sunday,00:04,5,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Winchester St at Vahlen St,43.12213,-89.361635,MADC-Madison City,Madison,Outside
180,2022-02-06,Sunday,01:59,5,1,Law Enforcement,O-Omega-Law,Information (Law),S First St at Winnebago St,43.090298,-89.356567,MADC-Madison City,Madison,Outside
181,2022-02-06,Sunday,02:04,5,1,Law Enforcement,C-Charlie-Law,Check Property,Farwell Ct at Farwell Dr,43.119079,-89.377805,MAPV-Maple Bluff Village,Maple Bluff,Interior
182,2022-02-06,Sunday,02:04,5,1,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Pennsylvania Ave  at  N Sixth St,43.103469,-89.358206,MADC-Madison City,Madison,Outside
183,2022-02-06,Sunday,11:40,5,3,Law Enforcement,A-Alpha-Law,Found Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
184,2022-02-06,Sunday,15:12,5,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Butternut Rd at Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
185,2022-02-06,Sunday,17:18,5,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Sheridan St  at  N Sherman Ave,43.12918,-89.363511,MADC-Madison City,Madison,Outside
186,2022-02-06,Sunday,20:28,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Commercial Ave  at  Pennsylvania Ave,43.106837,-89.357811,MADC-Madison City,Madison,Outside
187,2022-02-06,Sunday,21:07,5,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Fisk Pl,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
188,2022-02-07,Monday,00:34,6,1,Law Enforcement,D-Delta-Law,Alarm,Cambridge Ct at Lakewood Blvd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
189,2022-02-07,Monday,01:39,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Heath Ave,43.119634,-89.363711,MADC-Madison City,Madison,Outside
190,2022-02-07,Monday,02:07,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Aberg Ave  at  Crowley Ave,43.114228,-89.362572,MADC-Madison City,Madison,Outside
191,2022-02-07,Monday,19:50,6,5,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  Fordem Ave,43.093294,-89.363614,MADC-Madison City,Madison,Outside
192,2022-02-07,Monday,22:38,6,6,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,E Johnson St at Pennsylvania Ave,43.096899,-89.358763,MADC-Madison City,Madison,Outside
193,2022-02-07,Monday,23:02,6,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Aberg Ave  at  Crowley Ave,43.114228,-89.362572,MADC-Madison City,Madison,Outside
194,2022-02-08,Tuesday,00:05,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Erie Ct,43.103358,-89.363992,MAPV-Maple Bluff Village,Maple Bluff,Edge
195,2022-02-08,Tuesday,02:56,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
196,2022-02-08,Tuesday,13:47,6,4,Law Enforcement,C-Charlie-Law,Check Property,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
197,2022-02-08,Tuesday,17:12,6,5,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
198,2022-02-09,Wednesday,00:12,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
199,2022-02-09,Wednesday,03:56,6,2,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
200,2022-02-09,Wednesday,04:24,6,2,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Fordem Ct,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
201,2022-02-09,Wednesday,12:41,6,4,Law Enforcement,B-Bravo-Law,Fraud,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
202,2022-02-09,Wednesday,20:49,6,6,Law Enforcement,A-Alpha-Law,Private Parking,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
203,2022-02-09,Wednesday,23:11,6,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
204,2022-02-10,Thursday,00:39,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Michigan Ct,43.105076,-89.363942,MAPV-Maple Bluff Village,Maple Bluff,Edge
205,2022-02-10,Thursday,03:30,6,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave  at  Lien Rd,43.129737,-89.305768,MADC-Madison City,Madison,Outside
206,2022-02-10,Thursday,15:42,6,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Michigan Ct at Commercial Ave,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
207,2022-02-10,Thursday,16:02,6,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Butternut Rd at Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
208,2022-02-10,Thursday,16:49,6,5,Ems Fire,Fire - Bravo,52B1S-Alarm /Snglresidentsmoke,Laurel Ln at Del Mar Dr,43.117717,-89.373409,MAPV-Maple Bluff Village,Maple Bluff,Interior
209,2022-02-10,Thursday,16:51,6,5,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Laurel Ln at Del Mar Dr,43.117717,-89.373409,MAPV-Maple Bluff Village,Maple Bluff,Interior
210,2022-02-10,Thursday,21:29,6,6,Law Enforcement,A-Alpha-Law,Lost Property,Del Mar Dr  at  Kings Way,43.116996,-89.375529,MAPV-Maple Bluff Village,Maple Bluff,Interior
211,2022-02-10,Thursday,21:37,6,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Forest Run Rd at E Washington Avenue Frontage Rd,43.136226,-89.303157,MADC-Madison City,Madison,Outside
212,2022-02-11,Friday,02:42,6,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Commercial Ave  at  Superior St,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
213,2022-02-11,Friday,06:25,6,2,Law Enforcement,C-Charlie-Law,Unwanted Person,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
214,2022-02-11,Friday,12:14,6,4,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
215,2022-02-11,Friday,15:28,6,4,Law Enforcement,A-Alpha-Law,Street Parking,LAUREL LN at Kings Way,43.118054,-89.375546,MAPV-Maple Bluff Village,Maple Bluff,Interior
216,2022-02-11,Friday,16:54,6,5,Law Enforcement,C-Charlie-Law,Check Person,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
217,2022-02-11,Friday,19:23,6,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Duke St at Bartillon Dr,43.136269,-89.347319,MADC-Madison City,Madison,Outside
218,2022-02-11,Friday,20:51,6,6,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
219,2022-02-11,Friday,23:08,6,6,Law Enforcement,C-Charlie-Law,Check Property,LAKEWOOD BLVD at Roxbury Rd,43.107723,-89.366864,unknown,Maple Bluff,Interior
220,2022-02-12,Saturday,14:43,6,4,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
221,2022-02-12,Saturday,20:01,6,6,Law Enforcement,D-Delta-Law,Traffic Complaint,Sth  at  N Fair Oaks Ave,43.105029,-89.330814,MADC-Madison City,Madison,Outside
222,2022-02-12,Saturday,20:32,6,6,Law Enforcement,C-Charlie-Law,Intoxicated Driver,N Sherman Ave  at  Winchester St,43.131178,-89.363485,MADC-Madison City,Madison,Outside
223,2022-02-13,Sunday,14:52,6,4,Law Enforcement,C-Charlie-Law,Check Person,Summit Rd at Magdeline Dr,43.115547,-89.379666,MAPV-Maple Bluff Village,Maple Bluff,Interior
224,2022-02-13,Sunday,23:10,6,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sachtjen St  at  N Sherman Ave,43.134885,-89.363363,MADC-Madison City,Madison,Outside
225,2022-02-14,Monday,00:39,7,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Fordem Ave  at  Sherman Ave,43.102557,-89.36401,MADC-Madison City,Madison,Outside
226,2022-02-14,Monday,01:44,7,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Northport Dr  at  N Sherman Ave,43.130783,-89.363495,MADC-Madison City,Madison,Outside
227,2022-02-14,Monday,02:41,7,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Warner Dr at Bayside Dr,43.10383,-89.366478,MADC-Madison City,Maple Bluff,Interior
228,2022-02-14,Monday,03:13,7,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Kensington Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
229,2022-02-14,Monday,16:10,7,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Kensington Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
230,2022-02-14,Monday,19:49,7,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Erie Ct,43.103358,-89.363992,MAPV-Maple Bluff Village,Maple Bluff,Edge
231,2022-02-14,Monday,20:01,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
232,2022-02-14,Monday,20:23,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Sherman Ave,43.102557,-89.36401,MADC-Madison City,Madison,Outside
233,2022-02-14,Monday,20:53,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
234,2022-02-14,Monday,22:38,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Fordem Ct,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
235,2022-02-14,Monday,22:58,7,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Lakewood Blvd at Michigan Ct,43.104391,-89.363959,MADC-Madison City,Madison,Outside
236,2022-02-15,Tuesday,01:17,7,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
237,2022-02-15,Tuesday,05:35,7,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
238,2022-02-15,Tuesday,07:03,7,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fordem Ave,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
239,2022-02-15,Tuesday,10:35,7,3,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
240,2022-02-15,Tuesday,12:25,7,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Woodward Dr at Forster Dr,43.130272,-89.380927,MADC-Madison City,Madison,Outside
241,2022-02-15,Tuesday,18:56,7,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Michigan Ct,43.105076,-89.363942,MADC-Madison City,Maple Bluff,Edge
242,2022-02-15,Tuesday,19:35,7,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Fordem Ct,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
243,2022-02-15,Tuesday,20:30,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
244,2022-02-15,Tuesday,20:44,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
245,2022-02-15,Tuesday,20:52,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
246,2022-02-15,Tuesday,23:26,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MADC-Madison City,Madison,Outside
247,2022-02-16,Wednesday,01:38,7,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
248,2022-02-16,Wednesday,12:58,7,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,East Springs Dr at Service Ln,43.131467,-89.298755,MADC-Madison City,Madison,Outside
249,2022-02-17,Thursday,00:28,7,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Schlimgen Ave,43.12663,-89.363576,MADC-Madison City,Madison,Outside
250,2022-02-17,Thursday,11:05,7,3,Law Enforcement,C-Charlie-Law,Check Property,KINGS WAY at Newcastle Way,43.116996,-89.375529,MAPV-Maple Bluff Village,Maple Bluff,Interior
251,2022-02-17,Thursday,11:12,7,3,Law Enforcement,C-Charlie-Law,Check Property,NEWCASTLE WAY at Kings Way,43.116996,-89.375529,unknown,Maple Bluff,Interior
252,2022-02-17,Thursday,11:22,7,3,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
253,2022-02-17,Thursday,11:29,7,3,Law Enforcement,C-Charlie-Law,Check Property,LAKEWOOD BLVD at Roxbury Rd,43.107723,-89.366864,MAPV-Maple Bluff Village,Maple Bluff,Interior
254,2022-02-17,Thursday,11:36,7,3,Law Enforcement,C-Charlie-Law,Check Property,BAYSIDE DR at Old shore Rd,43.10383,-89.366478,unknown,Maple Bluff,Interior
255,2022-02-17,Thursday,11:44,7,3,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
256,2022-02-17,Thursday,11:50,7,3,Law Enforcement,C-Charlie-Law,Check Property,Kensington Dr at Roxbury Rd,43.107673,-89.365189,unknown,Maple Bluff,Interior
257,2022-02-17,Thursday,11:56,7,3,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Kensington Dr,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
258,2022-02-17,Thursday,12:08,7,4,Law Enforcement,C-Charlie-Law,Check Property,Fuller Dr at Fuller Ct,43.136269,-89.347319,MAPV-Maple Bluff Village,Madison,Outside
259,2022-02-17,Thursday,18:46,7,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Sherman Ave at Superior St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
260,2022-02-17,Thursday,21:22,7,6,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
261,2022-02-18,Friday,04:01,7,2,Law Enforcement,D-Delta-Law,911 Abandoned,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
262,2022-02-18,Friday,09:09,7,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ter  at  Sherman Ave,43.103358,-89.363991,MADC-Madison City,Madison,Outside
263,2022-02-18,Friday,13:37,7,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
264,2022-02-18,Friday,20:03,7,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Braxton Pl at Chandler St,43.066376,-89.398021,MADC-Madison City,Madison,Outside
265,2022-02-18,Friday,20:23,7,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
266,2022-02-18,Friday,21:37,7,6,Law Enforcement,O-Omega-Law,Phone Message (Law),Braxton Pl at Chandler St,43.066376,-89.398021,MADC-Madison City,Madison,Outside
267,2022-02-18,Friday,22:40,7,6,Law Enforcement,C-Charlie-Law,Accident-No Injury,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
268,2022-02-19,Saturday,16:42,7,5,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
269,2022-02-19,Saturday,18:16,7,5,Law Enforcement,C-Charlie-Law,Check Person,Fisk Pl at Farwell Dr,43.113738,-89.372126,MAPV-Maple Bluff Village,Maple Bluff,Interior
